Id,have_youMentalHealthBenefits,Country,Mental_Consequences,isCompany_Technical,discuss_Family,isConsequenceSerious,Age,isSelfEmployed,have_you_PhysicalHealthConversations,isAnonymous,have_you_MentalHealthConversations,have_you_seeked_MentalHealthHelp,feel_Recovering,isPart_of_MentalHealthProgram,know_you_MentalCareOptions,isMental_asGoodas_Physical,isMentalIllness_family,discuss_Peers,iswork_disturbed,Physical_Consequences,istreatment_required,Additional_Data,isWork_Remote,Approx_Acquaintances,Gender
819,No,41,No,1,Some of them,0,35,1,Yes,Don't know,Maybe,No,Somewhat easy,Yes,Yes,Yes,1,Some of them,Often,No,1,,0,1-5,Male
219,Yes,1,Yes,1,Some of them,0,41,0,No,Don't know,No,No,Very easy,No,Not sure,Don't know,0,No,,No,0,,0,26-100,Male (CIS)
1085,Don't know,11,No,1,Yes,0,37,0,Maybe,Yes,Maybe,No,Very easy,No,No,Yes,0,Yes,,No,0,,0,6-25,male
820,Yes,1,Yes,0,No,0,40,0,No,Don't know,No,Don't know,Don't know,Yes,Not sure,Don't know,1,Some of them,Sometimes,Maybe,1,,0,100-500,Female
586,No,10,Maybe,1,No,1,27,0,Maybe,Don't know,No,No,Don't know,No,No,No,0,Some of them,Often,No,1,,1,100-500,Male
282,Don't know,1,Yes,1,No,0,18,0,Maybe,Don't know,No,Don't know,Don't know,No,No,Don't know,0,No,Sometimes,No,1,,0,6-25,male
941,Yes,1,Yes,1,Some of them,1,40,0,Maybe,Yes,No,Yes,Very difficult,Yes,Yes,Don't know,1,Some of them,Sometimes,No,1,,1,More than 1000,Male
348,Don't know,1,Maybe,1,No,0,22,0,Maybe,Don't know,No,Don't know,Don't know,Don't know,No,Don't know,0,Some of them,Sometimes,No,0,,0,More than 1000,Male
1029,Yes,1,Maybe,0,Yes,0,34,0,No,Don't know,No,Don't know,Don't know,Yes,Not sure,Don't know,0,Some of them,,Maybe,0,,0,More than 1000,Male
4,Yes,1,No,1,Yes,0,31,,Yes,Don't know,Yes,Don't know,Don't know,Don't know,No,Don't know,0,Some of them,Never,No,0,,1,100-500,Male
1172,Yes,1,No,1,Yes,1,40,0,Maybe,Yes,No,Yes,Somewhat easy,No,Yes,Yes,1,Yes,Sometimes,No,1,,0,26-100,F
1073,Don't know,1,No,0,Yes,0,25,0,No,Don't know,No,No,Don't know,No,No,Don't know,0,Some of them,Never,No,0,,0,More than 1000,Male
463,Don't know,1,Maybe,1,No,0,26,0,Maybe,Don't know,No,No,Somewhat difficult,No,Not sure,No,1,Some of them,Never,Maybe,0,,0,26-100,Female
1098,Don't know,1,No,0,Yes,0,29,0,Maybe,Yes,No,Don't know,Somewhat easy,Yes,Not sure,Yes,0,Some of them,,No,0,Though it doesn't affect me (male) good job for making the Gender field a text input instead of a drop down of only two options.,0,More than 1000,Male
994,Don't know,19,Yes,1,No,0,20,0,Maybe,Don't know,No,No,Don't know,No,No,Yes,0,No,Sometimes,No,1,,0,26-100,Male
1228,Don't know,1,Yes,1,Some of them,0,25,0,Maybe,Don't know,No,No,Somewhat easy,No,Yes,Don't know,1,Some of them,Sometimes,No,1,,0,26-100,Male
517,Yes,1,Maybe,0,Yes,1,38,0,No,Yes,No,Yes,Very easy,Yes,Yes,No,1,Yes,Sometimes,No,1,,0,More than 1000,Female
653,Don't know,10,Yes,0,No,1,34,0,No,Don't know,No,Yes,Don't know,Yes,No,Don't know,1,No,Never,Maybe,0,I don't have any mental health issues but for a number of years I had to care for a family member who did and I felt that I was not able to discuss or get support from friends or colleagues in the same way that I might have if they had suffered from a physical condition.,0,500-1000,Female
573,Yes,1,No,1,Yes,1,26,0,No,Yes,No,No,Somewhat difficult,No,Yes,No,1,Yes,Sometimes,No,1,,0,26-100,Female
647,No,10,No,1,Some of them,0,30,0,No,Don't know,No,No,Very easy,No,No,Don't know,0,Some of them,Sometimes,No,0,,0,26-100,Male
595,Yes,1,No,1,Some of them,0,23,0,No,Don't know,No,Don't know,Don't know,Don't know,Not sure,Yes,0,Some of them,Rarely,No,0,,0,100-500,Male
890,Yes,1,Maybe,0,No,0,42,1,Maybe,Don't know,No,Yes,Don't know,Don't know,Not sure,Don't know,1,Some of them,Sometimes,Maybe,0,,1,6-25,male
227,Don't know,10,Yes,1,No,0,34,1,Maybe,Don't know,No,Yes,Somewhat difficult,Yes,Not sure,Yes,0,No,Sometimes,Yes,0,,1,1-5,Male
534,Don't know,2,Yes,1,No,0,21,0,Maybe,Don't know,No,No,Don't know,Don't know,Not sure,Don't know,0,No,Never,Maybe,0,,0,26-100,Male
1188,Don't know,26,Maybe,1,Some of them,0,31,0,No,Yes,No,No,Very easy,No,Not sure,Don't know,0,Some of them,,No,0,,0,26-100,Female
276,Yes,1,Maybe,0,No,0,34,0,No,Don't know,No,No,Don't know,No,No,Don't know,0,Some of them,,No,0,,0,26-100,male
284,Don't know,2,No,0,Some of them,0,25,0,Yes,Don't know,No,No,Don't know,No,Not sure,No,0,Some of them,,No,0,,0,100-500,Male
470,Yes,1,No,1,Yes,0,31,0,No,Yes,No,Yes,Very easy,Yes,Yes,Yes,0,Some of them,Sometimes,No,1,,1,100-500,Male
1149,Yes,1,Maybe,1,Some of them,0,32,0,Maybe,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,0,No,Rarely,No,0,,0,6-25,male
426,No,1,Yes,1,Some of them,1,24,0,Maybe,Don't know,No,No,Somewhat difficult,No,Yes,No,1,Some of them,Sometimes,No,1,,0,100-500,Male
800,Yes,1,Yes,0,Yes,0,29,0,Maybe,Yes,No,No,Very easy,Yes,Yes,Don't know,0,Yes,Never,Maybe,0,,0,100-500,Male
281,No,6,Yes,1,No,0,27,0,Maybe,Yes,No,No,Don't know,No,No,Don't know,0,No,Never,No,0,It's a small startup in a small city in a small country.,0,6-25,male
932,Yes,1,Yes,1,No,1,43,0,Maybe,Yes,No,Yes,Very difficult,No,Yes,No,0,Some of them,Sometimes,Maybe,1,* Small family business - YMMV.,1,100-500,Cis Male
732,Don't know,1,No,1,Yes,0,29,0,No,Don't know,No,No,Very easy,No,Not sure,Don't know,0,Yes,,No,0,,1,6-25,Male
715,No,3,Yes,0,No,0,-1726,0,Maybe,Don't know,No,No,Somewhat difficult,No,No,Don't know,0,No,Sometimes,No,1,,0,26-100,male
832,No,22,No,1,Yes,0,29,0,No,Yes,No,No,Very easy,No,Yes,Yes,0,Some of them,Rarely,No,1,,0,6-25,Male
951,Don't know,3,Yes,0,Yes,1,24,0,Maybe,No,No,No,Somewhat easy,No,Yes,No,1,Some of them,Often,Maybe,1,,0,26-100,Male
884,Yes,1,Maybe,1,No,0,35,0,Maybe,Don't know,No,Don't know,Don't know,No,Yes,No,1,Some of them,Sometimes,Maybe,1,,1,26-100,Male
120,Yes,1,Yes,1,No,0,29,0,No,Don't know,No,Yes,Don't know,No,Yes,Don't know,0,No,Never,Yes,0,,0,More than 1000,Male
593,Yes,1,Maybe,1,Some of them,0,41,0,No,Don't know,No,Yes,Don't know,Yes,Not sure,No,1,Some of them,Sometimes,No,1,,0,More than 1000,m
1248,Yes,1,Yes,1,No,0,41,0,No,Don't know,No,Don't know,Don't know,No,No,Don't know,1,No,Sometimes,Maybe,1,,0,26-100,Female
13,Don't know,1,No,1,Yes,0,36,,No,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,1,Yes,Never,No,0,I'm not on my company's health insurance which could be part of the reason I answered Don't know to so many questions.,0,500-1000,Male
988,Yes,1,No,1,No,0,23,0,Maybe,Yes,No,Yes,Somewhat easy,Yes,Not sure,Don't know,1,No,Sometimes,No,0,,0,26-100,Male
455,Don't know,1,No,1,Yes,0,36,0,Yes,Yes,Maybe,No,Somewhat easy,No,No,Don't know,0,Yes,Sometimes,No,0,,0,More than 1000,Male
584,No,35,Yes,1,Yes,0,27,0,No,Yes,No,No,Don't know,No,No,No,0,Some of them,Sometimes,No,0,Most employers / coworkers and even immediate family is not all the time supportive to discuss depression and other problems. ie. My wife thinks she should be able to make sure that I am not depressed  which is funny because sometimes depression state has nothing to do with her. ,1,1-5,Male
147,No,1,Yes,0,No,0,23,0,No,No,No,No,Somewhat easy,No,No,No,0,No,Sometimes,Yes,0,,0,6-25,Male
160,Yes,3,Maybe,0,Some of them,1,36,0,Maybe,Yes,No,Yes,Somewhat easy,Yes,Yes,Don't know,0,Some of them,Sometimes,Maybe,1,I feel that my employer and colleagues have created my mental health issue. Additionally I have contributed to this by staying in the same job with the same employer for 10+ years.,0,More than 1000,Male
1245,Yes,10,Maybe,0,Yes,1,22,0,Maybe,Yes,No,Yes,Don't know,Yes,Yes,Don't know,1,No,Often,Maybe,1,In australia all organisations of a certain size have to provide free access to a 'employee assistance program' to discuss work and personal issues.EAPs are an external provider totally confidential and anonymous (ring up andsay the name of who you work for - so they know to bill your work)  and they offer phone and face to face consults.,0,100-500,Male
750,Yes,39,No,1,Yes,0,33,0,No,Don't know,No,No,Very easy,No,Yes,Don't know,1,Some of them,,No,0,,0,26-100,m
891,No,1,Yes,1,No,0,32,1,Maybe,Don't know,No,No,Very difficult,No,Yes,Don't know,1,Some of them,Rarely,No,1,,1,1-5,Male
1118,Yes,1,Yes,0,Yes,0,38,0,Yes,Yes,No,Yes,Somewhat easy,Yes,Yes,Don't know,1,No,Rarely,No,1,,0,More than 1000,Male
859,No,3,Yes,0,No,0,32,0,No,No,No,No,Don't know,No,No,No,1,Some of them,Rarely,Maybe,1,,0,6-25,male
952,No,20,Yes,1,Yes,1,61,1,Maybe,Don't know,No,No,Very difficult,No,No,No,0,Some of them,Sometimes,Maybe,1,,1,1-5,male
1051,No,1,Yes,0,Some of them,0,23,0,Maybe,Don't know,No,No,Somewhat difficult,No,No,No,1,No,Sometimes,No,0,,0,26-100,Female
1074,Yes,1,Maybe,1,No,0,31,0,Maybe,Don't know,No,No,Somewhat easy,No,Yes,No,0,Some of them,Sometimes,No,1,,0,100-500,m
195,No,21,Maybe,1,Some of them,0,31,1,Maybe,Don't know,No,No,Somewhat easy,No,No,Don't know,1,Some of them,Never,Maybe,0,,0,6-25,Mal
191,Yes,1,Maybe,1,No,0,28,0,Maybe,Don't know,No,No,Somewhat easy,No,No,No,1,Some of them,Sometimes,Maybe,1,,0,26-100,Male
628,No,2,Yes,1,No,1,32,0,Maybe,Yes,No,No,Very difficult,No,Yes,No,0,Some of them,Sometimes,Maybe,0,,1,26-100,male leaning androgynous
536,Yes,1,Yes,1,Yes,0,39,0,No,Don't know,No,Yes,Somewhat easy,Yes,Yes,No,1,Some of them,Often,No,1,,1,26-100,M
